Region,Fire Trucks,Firefighting Personnel,Year,Month,Day of the Week,Severity
5,1.0,2.0,5,10,3,1
5,1.0,2.0,5,10,4,0
5,1.0,2.0,5,10,2,1
5,1.0,5.0,5,11,0,1
5,2.0,9.0,5,11,1,2
5,2.0,4.0,5,11,0,0
5,2.0,4.0,5,11,0,1
5,1.0,2.0,5,1,1,0
5,2.0,3.0,5,4,5,1
5,6.0,18.0,5,6,2,2
5,1.0,2.0,5,1,2,0
5,3.0,8.0,5,3,3,0
5,4.0,9.0,5,3,3,2
5,3.0,6.0,5,4,5,0
5,3.0,11.0,5,5,4,1
5,4.0,11.0,5,5,5,1
5,3.0,7.0,5,6,5,1
5,4.0,7.0,5,6,6,0
5,5.0,11.0,5,7,3,1
5,3.0,9.0,5,7,2,1
5,4.0,11.0,5,7,3,0
5,9.0,34.0,5,8,3,2
5,9.0,42.0,5,9,4,2
5,5.0,10.0,5,9,3,1
5,5.0,9.0,5,9,5,1
5,10.0,24.0,5,9,1,1
5,10.0,22.0,5,10,2,1
5,2.0,5.0,5,10,5,1
5,2.0,4.0,5,10,6,0
5,2.0,4.0,5,10,2,0
5,12.0,32.0,5,11,2,2
5,6.0,13.0,5,11,4,2
5,7.0,24.0,5,5,3,2
5,1.0,3.0,5,5,5,1
5,2.0,5.0,5,5,2,1
5,7.0,23.0,5,5,3,2
5,4.0,10.0,5,6,5,2
5,2.0,7.0,5,6,2,0
5,4.0,9.0,5,9,4,2
5,1.0,11.0,5,9,1,2
5,1.0,11.0,5,6,1,2
5,2.0,14.0,5,7,3,2
5,1.0,2.0,5,7,6,2
5,2.0,12.0,5,7,6,2
5,3.0,8.0,5,3,6,2
5,1.0,2.0,5,3,0,0
5,1.0,5.0,5,4,3,1
5,1.0,3.0,5,5,4,0
5,3.0,6.0,5,5,2,0
5,2.0,5.0,5,6,6,1
5,3.0,11.0,5,6,1,1
5,3.0,12.0,5,6,3,1
5,3.0,10.0,5,6,6,0
5,6.0,16.0,5,6,6,2
5,4.0,10.0,5,7,6,1
5,5.0,16.0,5,7,0,1
5,4.0,16.0,5,7,1,0
5,1.0,3.0,5,7,1,0
5,5.0,13.0,5,7,5,1
5,2.0,4.0,5,7,3,0
5,5.0,12.0,5,7,6,0
5,6.0,16.0,5,7,6,1
5,5.0,13.0,5,7,6,0
5,4.0,10.0,5,7,0,0
5,2.0,6.0,5,7,2,1
5,4.0,13.0,5,8,4,1
5,6.0,16.0,5,8,2,1
5,3.0,8.0,5,8,6,1
5,3.0,7.0,5,8,6,1
5,1.0,2.0,5,9,2,1
5,17.0,66.0,5,9,5,2
5,2.0,4.0,5,11,3,1
5,1.0,5.0,5,11,6,0
5,2.0,5.0,5,11,0,0
5,3.0,8.0,5,11,1,1
5,2.0,4.0,5,11,0,1
5,1.0,4.0,5,11,3,0
5,1.0,2.0,5,2,4,1
5,3.0,6.0,5,6,6,1
5,3.0,8.0,5,7,6,2
5,2.0,4.0,5,7,4,0
5,7.0,18.0,5,7,4,1
5,3.0,6.0,5,9,2,1
5,2.0,4.0,5,10,4,1
5,1.0,3.0,5,10,4,1
5,2.0,4.0,5,10,5,1
5,4.0,8.0,5,10,5,1
5,3.0,5.0,5,11,4,0
5,2.0,4.0,5,11,5,1
5,4.0,91.0,5,11,1,2
5,3.0,7.0,5,11,3,2
5,1.0,2.0,5,4,5,1
5,3.0,8.0,5,7,0,0
5,1.0,3.0,5,7,5,1
5,1.0,13.0,5,8,1,1
5,1.0,4.0,5,11,6,1
5,2.0,4.0,5,2,5,0
5,2.0,9.0,5,3,5,0
5,2.0,9.0,5,3,5,0
5,3.0,9.0,5,4,6,0
5,1.0,3.0,5,4,3,0
5,1.0,7.0,5,4,5,0
5,1.0,4.0,5,6,3,0
5,0.0,23.0,5,7,2,1
5,2.0,11.0,5,8,4,1
5,2.0,9.0,5,9,3,0
5,1.0,2.0,5,9,1,0
5,1.0,2.0,5,11,4,0
5,0.0,0.0,5,1,3,0
5,1.0,2.0,5,1,3,2
5,2.0,6.0,5,2,3,2
5,1.0,2.0,5,2,5,1
5,1.0,2.0,5,2,0,0
5,3.0,6.0,5,3,3,2
5,1.0,2.0,5,4,6,1
5,0.0,0.0,5,4,6,0
5,2.0,4.0,5,4,2,1
5,1.0,4.0,5,4,5,0
5,3.0,5.0,5,5,3,1
5,1.0,3.0,5,6,5,1
5,0.0,0.0,5,7,2,2
5,0.0,2.0,5,7,2,0
5,0.0,0.0,5,7,6,0
5,3.0,8.0,5,7,2,2
5,0.0,0.0,5,9,5,1
5,3.0,9.0,5,9,5,2
5,2.0,4.0,5,9,4,2
5,4.0,10.0,5,10,0,2
5,2.0,6.0,5,10,3,2
5,2.0,7.0,5,10,2,1
5,0.0,0.0,5,10,4,1
5,1.0,3.0,5,10,6,1
5,1.0,2.0,5,11,4,2
5,1.0,2.0,5,11,4,0
5,1.0,2.0,5,11,6,1
5,1.0,2.0,5,11,2,1
5,1.0,2.0,5,12,5,2
5,1.0,2.0,5,12,4,1
5,2.0,6.0,5,2,5,0
5,2.0,4.0,5,4,0,1
5,3.0,7.0,5,4,0,0
5,2.0,4.0,5,6,3,1
5,6.0,17.0,5,7,2,0
5,6.0,20.0,5,7,2,2
5,3.0,12.0,5,7,0,1
5,0.0,15.0,5,7,4,2
5,5.0,11.0,5,10,3,2
5,3.0,6.0,5,11,4,1
5,1.0,5.0,5,1,6,0
5,2.0,9.0,5,2,4,2
5,0.0,11.0,5,3,0,2
5,0.0,0.0,5,3,5,0
5,3.0,5.0,5,3,1,1
5,13.0,40.0,5,4,4,2
5,0.0,8.0,5,5,1,2
5,0.0,0.0,5,5,1,2
5,11.0,35.0,5,8,1,2
5,11.0,44.0,5,8,2,2
5,12.0,46.0,5,8,2,1
5,1.0,2.0,5,9,2,0
5,9.0,17.0,5,10,5,2
5,3.0,8.0,5,11,2,1
5,0.0,6.0,5,3,0,1
5,15.0,47.0,5,6,1,2
5,0.0,15.0,5,8,4,1
5,0.0,12.0,5,9,4,1
5,6.0,20.0,5,11,3,2
5,3.0,4.0,5,12,1,0
5,0.0,0.0,5,1,1,0
5,0.0,0.0,5,1,2,1
5,3.0,6.0,5,3,1,0
5,3.0,5.0,5,3,4,1
5,7.0,14.0,5,3,4,2
5,3.0,6.0,5,3,5,1
5,1.0,2.0,5,3,5,0
5,2.0,4.0,5,3,5,0
5,2.0,4.0,5,3,1,1
5,10.0,20.0,5,3,3,2
5,3.0,6.0,5,3,3,1
5,1.0,2.0,5,3,3,0
5,1.0,3.0,5,3,4,0
5,2.0,5.0,5,3,4,1
5,1.0,2.0,5,3,2,0
5,3.0,6.0,5,3,5,0
5,1.0,2.0,5,4,6,0
5,1.0,2.0,5,4,6,0
5,3.0,8.0,5,4,0,0
5,1.0,2.0,5,4,3,0
5,3.0,6.0,5,4,0,1
5,1.0,2.0,5,4,2,0
5,1.0,2.0,5,4,3,0
5,1.0,2.0,5,4,1,0
5,2.0,4.0,5,5,6,0
5,1.0,2.0,5,5,2,0
5,4.0,8.0,5,6,0,1
5,3.0,7.0,5,6,4,0
5,2.0,4.0,5,6,0,1
5,2.0,5.0,5,6,0,1
5,8.0,18.0,5,7,4,1
5,0.0,0.0,5,7,6,0
5,7.0,24.0,5,7,1,1
5,3.0,6.0,5,7,1,0
5,0.0,0.0,5,7,1,0
5,2.0,4.0,5,7,4,0
5,8.0,18.0,5,8,3,0
5,1.0,3.0,5,8,5,0
5,5.0,26.0,5,8,3,1
5,2.0,11.0,5,8,3,1
5,27.0,210.0,5,9,5,2
5,3.0,13.0,5,9,6,1
5,3.0,6.0,5,9,6,1
5,2.0,4.0,5,9,6,0
5,4.0,8.0,5,10,6,1
5,1.0,2.0,5,10,5,0
5,1.0,2.0,5,10,5,0
5,4.0,8.0,5,10,2,0
5,2.0,4.0,5,11,6,1
5,1.0,2.0,5,11,6,0
5,2.0,4.0,5,11,4,1
5,1.0,2.0,5,11,0,0
5,2.0,4.0,5,12,2,1
5,2.0,4.0,5,12,3,0
5,1.0,2.0,5,12,3,0
5,1.0,2.0,5,12,2,0
5,2.0,4.0,5,12,2,0
5,1.0,2.0,5,2,4,0
5,1.0,2.0,5,3,6,0
5,3.0,7.0,5,4,2,0
5,1.0,2.0,5,4,2,0
5,1.0,2.0,5,7,5,0
5,0.0,5.0,5,10,2,2
5,5.0,10.0,5,11,6,2
5,2.0,4.0,5,12,6,0
5,1.0,3.0,5,3,0,0
5,2.0,4.0,5,3,4,0
5,1.0,2.0,5,3,5,0
5,1.0,2.0,5,3,6,0
5,1.0,2.0,5,3,0,0
5,3.0,6.0,5,3,1,1
5,1.0,2.0,5,4,4,0
5,0.0,32.0,5,6,0,2
5,9.0,69.0,5,8,1,2
5,2.0,6.0,5,11,1,0
5,0.0,0.0,5,1,4,1
5,3.0,10.0,5,3,3,1
5,3.0,7.0,5,3,5,1
5,2.0,4.0,5,3,6,1
5,7.0,18.0,5,4,6,1
5,2.0,4.0,5,4,3,1
5,1.0,3.0,5,10,0,0
5,3.0,6.0,5,12,6,1
5,2.0,4.0,5,12,0,1
6,1.0,2.0,5,1,6,0
6,1.0,3.0,5,2,6,1
6,1.0,3.0,5,2,6,1
6,2.0,5.0,5,2,1,0
6,2.0,5.0,5,2,1,1
6,0.0,2.0,5,3,3,0
6,1.0,3.0,5,3,5,0
6,2.0,5.0,5,3,1,0
6,2.0,5.0,5,3,5,1
6,2.0,5.0,5,3,5,0
6,1.0,2.0,5,3,5,1
6,2.0,4.0,5,3,4,1
6,1.0,3.0,5,3,6,1
6,0.0,0.0,5,3,1,0
6,1.0,2.0,5,3,5,0
6,0.0,0.0,5,4,2,0
6,0.0,0.0,5,4,1,1
6,3.0,7.0,5,4,5,2
6,1.0,3.0,5,4,6,1
6,2.0,5.0,5,4,0,1
6,1.0,2.0,5,4,2,0
6,1.0,2.0,5,5,3,1
6,1.0,2.0,5,5,2,1
6,1.0,3.0,5,5,1,1
6,1.0,2.0,5,5,1,1
6,1.0,2.0,5,5,1,0
6,1.0,2.0,5,5,3,1
6,1.0,2.0,5,6,6,0
6,1.0,3.0,5,6,1,1
6,5.0,10.0,5,6,5,2
6,4.0,14.0,5,7,5,2
6,2.0,6.0,5,8,2,1
6,3.0,7.0,5,8,4,1
6,2.0,4.0,5,8,4,1
6,1.0,2.0,5,8,2,1
6,2.0,4.0,5,8,6,1
6,1.0,2.0,5,8,4,1
6,3.0,6.0,5,8,1,1
6,1.0,2.0,5,8,2,1
6,4.0,5.0,5,9,3,1
6,1.0,2.0,5,9,2,0
6,2.0,5.0,5,10,1,1
6,3.0,6.0,5,10,5,1
6,2.0,5.0,5,10,2,1
6,2.0,4.0,5,10,3,1
6,1.0,2.0,5,10,3,1
6,1.0,3.0,5,10,4,1
6,1.0,2.0,5,10,4,0
6,2.0,4.0,5,10,5,0
6,1.0,2.0,5,10,0,0
6,10.0,27.0,5,10,2,2
6,1.0,2.0,5,11,3,0
6,1.0,2.0,5,11,3,0
6,1.0,2.0,5,2,3,1
6,1.0,2.0,5,2,5,1
6,2.0,5.0,5,3,0,2
6,1.0,3.0,5,3,5,1
6,2.0,5.0,5,3,6,1
6,1.0,2.0,5,4,2,0
6,1.0,2.0,5,4,6,1
6,1.0,2.0,5,6,6,1
6,2.0,4.0,5,7,3,1
6,1.0,2.0,5,7,6,1
6,1.0,2.0,5,8,2,1
6,8.0,17.0,5,8,3,1
6,2.0,4.0,5,9,6,0
6,1.0,2.0,5,9,6,1
6,2.0,5.0,5,1,3,1
6,2.0,4.0,5,1,6,1
6,2.0,5.0,5,2,6,1
6,2.0,4.0,5,2,1,1
6,2.0,4.0,5,4,2,2
6,0.0,0.0,5,4,3,1
6,3.0,7.0,5,4,0,2
6,2.0,4.0,5,4,3,2
6,1.0,5.0,5,4,6,1
6,1.0,2.0,5,5,4,2
6,2.0,5.0,5,5,2,1
6,4.0,9.0,5,5,2,2
6,2.0,4.0,5,5,3,2
6,3.0,6.0,5,6,5,2
6,1.0,2.0,5,6,3,1
6,1.0,2.0,5,6,4,1
6,1.0,3.0,5,7,5,2
6,7.0,20.0,5,7,0,2
6,2.0,4.0,5,7,4,1
6,6.0,15.0,5,8,3,2
6,4.0,8.0,5,8,0,2
6,2.0,5.0,5,8,1,1
6,1.0,3.0,5,9,5,0
6,2.0,4.0,5,9,5,1
6,3.0,6.0,5,9,3,1
6,1.0,3.0,5,10,0,1
6,1.0,3.0,5,11,3,0
6,2.0,5.0,5,11,6,1
6,1.0,2.0,5,11,3,1
6,1.0,3.0,5,11,5,1
6,2.0,4.0,5,1,4,1
6,1.0,3.0,5,2,5,1
6,2.0,6.0,5,2,5,0
6,1.0,3.0,5,2,6,1
6,1.0,3.0,5,3,4,0
6,2.0,4.0,5,3,3,1
6,2.0,4.0,5,3,4,1
6,4.0,9.0,5,6,3,2
6,1.0,2.0,5,7,0,0
6,2.0,5.0,5,8,4,1
6,11.0,32.0,5,10,5,2
6,1.0,3.0,5,1,2,1
6,1.0,3.0,5,1,2,1
6,1.0,3.0,5,1,2,1
6,2.0,5.0,5,1,6,1
6,2.0,7.0,5,2,0,1
6,2.0,5.0,5,2,0,1
6,1.0,3.0,5,2,2,1
6,1.0,3.0,5,2,6,0
6,2.0,5.0,5,2,2,2
6,2.0,4.0,5,3,4,1
6,1.0,3.0,5,3,5,0
6,4.0,8.0,5,3,6,2
6,1.0,2.0,5,3,6,1
6,2.0,5.0,5,3,1,1
6,2.0,5.0,5,3,5,1
6,1.0,3.0,5,3,6,1
6,2.0,5.0,5,3,0,1
6,1.0,2.0,5,3,1,1
6,1.0,5.0,5,3,1,1
6,7.0,17.0,5,3,3,2
6,4.0,9.0,5,3,4,2
6,1.0,3.0,5,3,5,0
6,1.0,2.0,5,3,5,1
6,4.0,14.0,5,3,6,1
6,5.0,12.0,5,3,6,2
6,2.0,5.0,5,3,2,1
6,5.0,20.0,5,3,4,2
6,2.0,7.0,5,4,0,1
6,1.0,2.0,5,4,1,0
6,1.0,3.0,5,4,2,0
6,0.0,2.0,5,4,2,1
6,4.0,9.0,5,4,1,2
6,2.0,5.0,5,4,3,1
6,4.0,9.0,5,4,5,1
6,1.0,3.0,5,4,0,1
6,1.0,3.0,5,4,1,0
6,1.0,3.0,5,4,1,0
6,1.0,3.0,5,4,4,0
6,3.0,7.0,5,4,5,0
6,0.0,0.0,5,5,4,1
6,2.0,5.0,5,5,6,1
6,1.0,3.0,5,5,0,0
6,1.0,3.0,5,5,4,1
6,3.0,8.0,5,5,5,1
6,1.0,3.0,5,5,5,0
6,1.0,2.0,5,5,6,0
6,2.0,4.0,5,5,6,2
6,1.0,3.0,5,5,4,1
6,2.0,5.0,5,5,0,2
6,10.0,26.0,5,5,1,2
6,3.0,12.0,5,6,4,2
6,1.0,3.0,5,6,5,1
6,5.0,14.0,5,6,6,1
6,2.0,5.0,5,6,2,0
6,2.0,5.0,5,6,5,0
6,1.0,2.0,5,6,6,0
6,3.0,5.0,5,6,6,2
6,1.0,3.0,5,6,1,0
6,2.0,5.0,5,6,4,1
6,1.0,2.0,5,6,4,1
6,0.0,0.0,5,7,1,2
6,5.0,27.0,5,7,1,2
6,1.0,2.0,5,7,3,1
6,5.0,10.0,5,7,4,1
6,4.0,14.0,5,7,5,2
6,5.0,10.0,5,7,5,1
6,1.0,2.0,5,7,5,0
6,5.0,16.0,5,7,1,2
6,2.0,5.0,5,7,5,1
6,3.0,7.0,5,7,6,1
6,1.0,2.0,5,7,0,0
6,3.0,9.0,5,7,1,2
6,6.0,18.0,5,8,3,2
6,5.0,15.0,5,8,2,1
6,2.0,5.0,5,8,4,1
6,4.0,11.0,5,8,4,1
6,1.0,3.0,5,8,2,1
6,7.0,25.0,5,8,3,2
6,3.0,7.0,5,8,5,1
6,2.0,5.0,5,8,4,1
6,11.0,31.0,5,9,0,2
6,1.0,3.0,5,9,2,1
6,5.0,27.0,5,9,3,2
6,2.0,5.0,5,9,0,1
6,1.0,3.0,5,9,6,1
6,1.0,2.0,5,9,2,0
6,1.0,3.0,5,9,6,0
6,7.0,16.0,5,10,2,1
6,1.0,3.0,5,10,3,0
6,5.0,15.0,5,10,6,1
6,1.0,2.0,5,10,0,1
6,3.0,11.0,5,10,2,1
6,2.0,5.0,5,10,2,1
6,1.0,3.0,5,10,3,0
6,2.0,5.0,5,10,4,1
6,1.0,2.0,5,10,6,1
6,0.0,11.0,5,11,1,2
6,1.0,2.0,5,11,1,0
6,1.0,3.0,5,11,1,0
6,1.0,3.0,5,11,5,0
6,1.0,2.0,5,11,5,1
6,1.0,3.0,5,12,2,0
6,2.0,4.0,5,12,5,1
6,1.0,3.0,5,12,2,1
6,1.0,4.0,5,3,1,0
6,1.0,4.0,5,3,2,0
6,1.0,2.0,5,11,3,1
6,1.0,2.0,5,1,6,1
6,1.0,2.0,5,2,2,1
6,3.0,9.0,5,3,4,1
6,2.0,4.0,5,3,0,1
6,0.0,0.0,5,3,4,0
6,1.0,2.0,5,3,1,0
6,2.0,4.0,5,3,1,1
6,2.0,4.0,5,3,5,1
6,1.0,2.0,5,3,5,1
6,6.0,12.0,5,3,5,2
6,9.0,15.0,5,3,2,2
6,1.0,2.0,5,3,2,1
6,13.0,26.0,5,3,3,2
6,1.0,2.0,5,3,1,1
6,6.0,14.0,5,6,6,2
6,0.0,4.0,5,6,4,1
6,4.0,2.0,5,7,2,0
6,36.0,82.0,5,7,0,2
6,2.0,4.0,5,8,4,1
6,3.0,5.0,5,8,6,1
6,6.0,6.0,5,8,3,1
6,19.0,44.0,5,8,6,2
6,2.0,4.0,5,8,6,1
6,1.0,3.0,5,10,1,1
6,2.0,4.0,5,10,3,1
6,2.0,4.0,5,1,1,1
6,5.0,15.0,5,2,2,2
6,2.0,2.0,5,2,3,1
6,2.0,4.0,5,3,3,1
6,2.0,9.0,5,8,5,1
6,2.0,4.0,5,9,1,0
6,3.0,7.0,5,9,1,1
6,2.0,3.0,5,10,6,1
6,0.0,0.0,5,11,5,1
6,0.0,0.0,5,12,5,1
6,1.0,2.0,5,12,5,1
6,1.0,2.0,5,1,2,0
6,4.0,8.0,5,1,3,1
6,1.0,3.0,5,1,4,0
6,1.0,2.0,5,1,3,1
6,1.0,2.0,5,2,3,1
6,8.0,17.0,5,2,6,2
6,3.0,6.0,5,2,6,0
6,3.0,8.0,5,2,6,1
6,1.0,2.0,5,2,1,0
6,2.0,5.0,5,2,2,1
6,4.0,10.0,5,3,2,1
6,2.0,4.0,5,3,5,1
6,3.0,5.0,5,3,5,1
6,1.0,2.0,5,3,6,1
6,3.0,9.0,5,3,0,2
6,1.0,2.0,5,3,5,2
6,2.0,5.0,5,3,3,0
6,6.0,14.0,5,3,3,2
6,1.0,2.0,5,3,3,1
6,2.0,4.0,5,3,2,0
6,2.0,4.0,5,4,6,1
6,1.0,2.0,5,4,1,0
6,2.0,5.0,5,4,3,0
6,5.0,16.0,5,4,4,2
6,5.0,13.0,5,4,1,1
6,7.0,14.0,5,4,4,1
6,0.0,0.0,5,5,4,0
6,11.0,26.0,5,6,2,2
6,2.0,5.0,5,6,1,1
6,1.0,2.0,5,6,4,0
6,2.0,5.0,5,6,1,1
6,4.0,13.0,5,6,4,1
6,0.0,0.0,5,6,4,2
6,0.0,0.0,5,6,5,2
6,2.0,4.0,5,7,0,1
6,1.0,2.0,5,7,5,0
6,2.0,7.0,5,7,6,1
6,2.0,5.0,5,7,0,0
6,4.0,9.0,5,8,5,2
6,6.0,12.0,5,8,1,1
6,2.0,6.0,5,8,2,0
6,3.0,8.0,5,8,3,0
6,5.0,13.0,5,8,3,0
6,1.0,2.0,5,8,0,0
6,6.0,16.0,5,8,0,2
6,2.0,4.0,5,8,0,1
6,1.0,2.0,5,8,2,0
6,0.0,0.0,5,9,2,0
6,7.0,23.0,5,10,3,2
6,1.0,2.0,5,10,0,0
6,1.0,3.0,5,10,2,0
6,1.0,3.0,5,11,3,0
6,2.0,4.0,5,1,0,1
6,4.0,8.0,5,1,0,2
6,2.0,4.0,5,2,5,0
6,1.0,2.0,5,2,1,0
6,1.0,2.0,5,3,4,0
6,1.0,3.0,5,3,5,0
6,1.0,2.0,5,3,6,1
6,1.0,4.0,5,3,6,0
6,2.0,4.0,5,3,0,1
6,1.0,2.0,5,3,0,1
6,2.0,4.0,5,3,5,0
6,5.0,9.0,5,3,5,2
6,2.0,4.0,5,3,5,1
6,2.0,4.0,5,3,2,0
6,11.0,50.0,5,3,3,2
6,1.0,2.0,5,3,3,1
6,2.0,7.0,5,3,3,0
6,1.0,4.0,5,4,2,1
6,2.0,4.0,5,5,3,1
6,1.0,2.0,5,5,3,0
6,2.0,4.0,5,6,5,0
6,12.0,45.0,5,7,6,2
6,4.0,10.0,5,7,5,0
6,2.0,4.0,5,7,5,0
6,3.0,6.0,5,8,6,1
6,1.0,2.0,5,8,1,0
6,1.0,2.0,5,8,2,0
6,1.0,2.0,5,9,5,1
6,2.0,4.0,5,9,3,0
6,2.0,4.0,5,10,2,0
6,1.0,2.0,5,10,6,0
6,2.0,4.0,5,11,4,0
6,2.0,4.0,5,12,4,0
6,3.0,6.0,5,1,1,1
6,1.0,2.0,5,1,1,0
6,1.0,2.0,5,1,4,1
6,1.0,2.0,5,2,5,2
6,2.0,4.0,5,3,5,1
6,1.0,2.0,5,3,4,2
6,15.0,31.0,5,3,5,2
6,7.0,30.0,5,3,3,2
6,7.0,35.0,5,3,3,2
6,2.0,4.0,5,3,2,1
6,2.0,4.0,5,4,2,1
6,12.0,32.0,5,6,5,2
6,20.0,107.0,5,7,2,2
6,18.0,181.0,5,7,0,2
6,2.0,4.0,5,9,2,0
6,1.0,2.0,5,9,6,0
6,3.0,6.0,5,10,3,1
6,3.0,6.0,5,10,1,1
6,1.0,2.0,5,11,1,1
6,1.0,2.0,5,11,3,0
6,1.0,2.0,5,11,6,0
6,1.0,2.0,5,1,2,1
6,1.0,2.0,5,1,2,1
6,3.0,7.0,5,1,1,2
6,5.0,11.0,5,2,5,2
6,1.0,2.0,5,2,2,0
6,1.0,2.0,5,2,2,0
6,1.0,2.0,5,2,2,0
6,1.0,2.0,5,2,3,1
6,2.0,4.0,5,3,0,0
6,1.0,2.0,5,3,0,0
6,1.0,3.0,5,3,1,0
6,4.0,8.0,5,3,3,1
6,2.0,4.0,5,3,5,0
6,1.0,2.0,5,3,5,1
6,1.0,3.0,5,3,0,2
6,2.0,4.0,5,3,1,1
6,1.0,2.0,5,3,3,1
6,1.0,3.0,5,3,4,0
6,1.0,1.0,5,3,5,0
6,1.0,21.0,5,3,1,1
6,1.0,2.0,5,3,5,1
6,1.0,3.0,5,3,5,0
6,1.0,2.0,5,4,6,0
6,1.0,2.0,5,4,2,0
6,5.0,9.0,5,4,3,2
6,3.0,6.0,5,4,4,0
6,0.0,0.0,5,5,6,1
6,0.0,0.0,5,5,3,0
6,1.0,2.0,5,5,5,1
6,4.0,9.0,5,5,5,1
6,1.0,2.0,5,5,6,0
6,1.0,2.0,5,5,1,0
6,0.0,0.0,5,6,0,0
6,1.0,2.0,5,6,2,0
6,0.0,0.0,5,6,6,0
6,0.0,0.0,5,6,1,0
6,0.0,0.0,5,6,3,0
6,2.0,5.0,5,7,6,1
6,8.0,37.0,5,8,2,2
6,3.0,6.0,5,8,0,1
6,7.0,13.0,5,8,1,1
6,4.0,8.0,5,9,6,0
6,2.0,4.0,5,9,1,0
6,1.0,2.0,5,9,1,0
6,2.0,4.0,5,9,5,0
6,3.0,6.0,5,9,2,0
6,2.0,4.0,5,9,4,0
6,1.0,2.0,5,10,0,1
6,1.0,2.0,5,10,3,0
6,0.0,0.0,5,10,5,2
6,1.0,2.0,5,10,0,0
6,1.0,2.0,5,11,5,0
6,1.0,2.0,5,11,5,2
6,1.0,2.0,5,11,6,0
6,1.0,2.0,5,11,3,1
6,1.0,2.0,5,11,3,0
6,1.0,2.0,5,11,6,0
6,1.0,2.0,5,1,3,0
6,1.0,2.0,5,1,2,1
6,1.0,2.0,5,1,2,1
6,2.0,4.0,5,2,3,1
6,2.0,5.0,5,2,3,1
6,3.0,8.0,5,3,0,2
6,2.0,5.0,5,3,5,1
6,1.0,2.0,5,3,6,1
6,1.0,2.0,5,4,0,1
6,2.0,2.0,5,4,0,1
6,2.0,4.0,5,4,0,1
6,5.0,13.0,5,4,3,2
6,1.0,2.0,5,4,4,0
6,1.0,2.0,5,4,2,1
6,2.0,5.0,5,4,2,1
6,8.0,25.0,5,6,2,2
6,3.0,6.0,5,8,1,0
6,1.0,2.0,5,8,3,1
6,8.0,35.0,5,8,5,2
6,1.0,2.0,5,9,5,0
6,2.0,4.0,5,9,5,0
6,1.0,2.0,5,10,0,0
6,2.0,4.0,5,11,6,1
6,4.0,8.0,5,11,1,2
6,1.0,2.0,5,1,0,1
6,1.0,2.0,5,2,6,1
6,1.0,2.0,5,3,1,1
6,1.0,2.0,5,3,5,0
6,1.0,2.0,5,3,0,1
6,1.0,2.0,5,3,1,0
6,1.0,2.0,5,3,5,0
6,1.0,2.0,5,4,1,1
6,4.0,9.0,5,4,3,1
6,3.0,7.0,5,5,3,0
6,1.0,2.0,5,5,6,0
6,1.0,2.0,5,6,4,1
6,1.0,3.0,5,7,6,0
6,3.0,6.0,5,7,4,0
6,1.0,2.0,5,7,4,0
6,3.0,6.0,5,8,4,0
6,3.0,6.0,5,8,3,1
6,1.0,2.0,5,8,0,0
6,4.0,7.0,5,8,6,1
6,1.0,2.0,5,9,2,0
6,1.0,2.0,5,9,0,0
6,4.0,7.0,5,10,0,1
6,1.0,3.0,5,1,2,1
6,1.0,3.0,5,2,3,0
6,1.0,3.0,5,2,3,0
6,1.0,3.0,5,2,1,0
6,4.0,9.0,5,3,1,1
6,3.0,7.0,5,3,1,1
6,1.0,3.0,5,3,3,1
6,4.0,13.0,5,3,1,0
6,2.0,5.0,5,3,5,0
6,2.0,6.0,5,3,0,0
6,1.0,3.0,5,3,3,1
6,1.0,3.0,5,3,3,1
6,1.0,2.0,5,5,0,0
6,3.0,6.0,5,5,5,1
6,10.0,23.0,5,7,2,2
6,4.0,7.0,5,7,4,0
6,5.0,9.0,5,7,5,0
6,1.0,2.0,5,8,2,0
6,1.0,3.0,5,8,2,0
6,1.0,2.0,5,9,2,0
6,1.0,2.0,5,9,2,0
6,2.0,4.0,5,9,1,1
6,1.0,2.0,5,9,1,0
6,2.0,4.0,5,10,0,0
6,1.0,2.0,5,10,6,0
6,0.0,0.0,5,10,2,1
6,0.0,0.0,5,10,4,1
6,0.0,0.0,5,10,0,1
6,0.0,0.0,5,10,4,2
6,1.0,2.0,5,10,0,0
6,2.0,4.0,5,10,2,0
6,1.0,3.0,5,11,0,1
6,1.0,3.0,5,12,5,0
6,2.0,4.0,5,2,6,1
6,1.0,4.0,5,2,0,1
6,1.0,3.0,5,2,4,1
6,2.0,4.0,5,2,5,1
6,1.0,3.0,5,3,5,2
6,3.0,6.0,5,3,5,1
6,3.0,6.0,5,3,6,1
6,1.0,2.0,5,3,6,1
6,2.0,5.0,5,3,2,1
6,1.0,2.0,5,6,0,0
6,3.0,6.0,5,6,6,1
6,2.0,5.0,5,7,6,1
6,4.0,8.0,5,7,3,2
6,2.0,4.0,5,7,4,0
6,6.0,12.0,5,7,6,2
6,5.0,11.0,5,7,5,2
6,6.0,11.0,5,7,6,1
6,3.0,6.0,5,8,6,1
6,2.0,4.0,5,8,2,0
6,3.0,6.0,5,9,5,1
6,2.0,4.0,5,10,0,0
6,3.0,6.0,5,11,0,1
6,6.0,13.0,5,11,6,2
6,1.0,3.0,5,11,5,0
6,3.0,6.0,5,1,1,1
6,1.0,2.0,5,2,5,1
6,1.0,3.0,5,3,4,0
6,2.0,4.0,5,3,2,1
6,2.0,6.0,5,4,3,0
6,2.0,4.0,5,4,3,1
